GlobalEventID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	Dateadded	Sourceurl
904209698	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	-8.18505338078293	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	20200206143000	https://www.indiatoday.in/india/story/violence-anarchy-being-justified-in-the-name-of-anti-caa-protests-pm-modi-in-rajya-sabha-1643963-2020-02-06
904209699	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	-8.18505338078293	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20200206143000	https://www.indiatoday.in/india/story/violence-anarchy-being-justified-in-the-name-of-anti-caa-protests-pm-modi-in-rajya-sabha-1643963-2020-02-06
904209700	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								HIN	HINDU				HIN					1	043	043	04	1	2.8	2	1	2	2.5879917184265	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	20200206143000	https://gulfnews.com/world/asia/pakistan/pakistan-prepares-to-hold-a-major-hindu-festival--maha-shivartari-from-february-20-1.69531510
904209701	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								HIN	HINDU				HIN					1	043	043	04	1	2.8	2	1	2	2.5879917184265	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	1	United Kingdom	UK	UK		54	-4	UK	20200206143000	https://gulfnews.com/world/asia/pakistan/pakistan-prepares-to-hold-a-major-hindu-festival--maha-shivartari-from-february-20-1.69531510
904209702	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								HIN	HINDU				HIN					1	043	043	04	1	2.8	6	1	6	2.5879917184265	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	1	United Kingdom	UK	UK		54	-4	UK	4	Manshera, Punjab, Pakistan	PK	PK04	23676	31.8816	72.6305	-2768566	20200206143000	https://gulfnews.com/world/asia/pakistan/pakistan-prepares-to-hold-a-major-hindu-festival--maha-shivartari-from-february-20-1.69531510
904209703	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								HIN	HINDU				HIN					0	051	051	05	1	3.4	4	1	4	2.5879917184265	4	Chitti Gatti, North-West Frontier, Pakistan	PK	PK03	40344	34.3955	73.2197	6108806	4	Chitti Gatti, North-West Frontier, Pakistan	PK	PK03	40344	34.3955	73.2197	6108806	4	Chitti Gatti, North-West Frontier, Pakistan	PK	PK03	40344	34.3955	73.2197	6108806	20200206143000	https://gulfnews.com/world/asia/pakistan/pakistan-prepares-to-hold-a-major-hindu-festival--maha-shivartari-from-february-20-1.69531510
904209704	20200206	202002	2020	2020.0986	PAK	PAKISTAN	PAK								INDGOVAGR	VENKAIAH NAIDU	IND					GOV	AGR		1	050	050	05	1	3.5	2	1	2	-3.70370370370371	4	Jagran, Azad Kashmir, Pakistan	PK	PK06	72786	34.6472	73.7694	6136135	4	Jagran, Azad Kashmir, Pakistan	PK	PK06	72786	34.6472	73.7694	6136135	4	Jagran, Azad Kashmir, Pakistan	PK	PK06	72786	34.6472	73.7694	6136135	20200206143000	https://english.jagran.com/india/you-started-npr-why-fooling-people-now-pm-modi-accuses-oppn-of-spreading-misinformation-about-population-register-10008655
904209705	20200206	202002	2020	2020.0986	PAK	PAKISTANI	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	020	020	02	1	3.0	3	1	3	-4.40140845070423	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200206143000	https://www.indiatoday.in/elections/delhi-assembly-polls-2020/story/after-campaign-ends-ec-sends-notice-to-yogi-adityanath-over-kejriwal-feeding-shaheen-bagh-biryani-comment-1643971-2020-02-06
904209706	20200206	202002	2020	2020.0986	PAK	LAHORE	PAK								PAKJUD	LAHORE	PAK					JUD			1	110	110	11	3	-2.0	10	1	10	0	4	Buzdar, North-West Frontier, Pakistan	PK	PK03	23642	31.3411	70.4246	-2757359	4	Buzdar, North-West Frontier, Pakistan	PK	PK03	23642	31.3411	70.4246	-2757359	4	Buzdar, North-West Frontier, Pakistan	PK	PK03	23642	31.3411	70.4246	-2757359	20200206143000	http://dunyanews.tv/en/Pakistan/531391-Child-recovery-case-LHC-summons-CM-Buzdar
904209707	20200206	202002	2020	2020.0986	PAKCOP	PAKISTAN	PAK					COP			PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	1	1	1	-7.03125	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20200206143000	http://dunyanews.tv/en/Pakistan/531387-Jamshed-Dasti-arrested-in-oil-tanker-crew-kidnapping-case
904209708	20200206	202002	2020	2020.0986	PAKCOP	PAKISTAN	PAK					COP			PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	1	1	1	-7.03125	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	20200206143000	http://dunyanews.tv/en/Pakistan/531387-Jamshed-Dasti-arrested-in-oil-tanker-crew-kidnapping-case
904209709	20200206	202002	2020	2020.0986	PAKCOP	PAKISTAN	PAK					COP			PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	2	1	2	-7.04545454545455	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	20200206143000	https://www.dawn.com/news/1532833
904209710	20200206	202002	2020	2020.0986	PAKGOV	PAKISTANI	PAK					GOV													1	020	020	02	1	3.0	6	1	6	-4.40140845070423	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200206143000	https://www.indiatoday.in/elections/delhi-assembly-polls-2020/story/after-campaign-ends-ec-sends-notice-to-yogi-adityanath-over-kejriwal-feeding-shaheen-bagh-biryani-comment-1643971-2020-02-06
904209711	20200206	202002	2020	2020.0986	PAKJUD	PAKISTAN	PAK					JUD			PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	2	1	2	-15.625	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20200206143000	http://dunyanews.tv/en/Pakistan/531397-Ephedrine-case-Ali-Gillani-arrest-warrant-issued
904209712	20200206	202002	2020	2020.0986	PAKJUD	PAKISTAN	PAK					JUD			PAK	PAKISTAN	PAK								1	112	112	11	3	-2.0	2	1	2	-15.625	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20200206143000	http://dunyanews.tv/en/Pakistan/531397-Ephedrine-case-Ali-Gillani-arrest-warrant-issued
904209713	20200206	202002	2020	2020.0986	PAKPTY	PAKISTAN	PAK								BUS	OIL TANKER						BUS			1	1712	171	17	4	-9.2	1	1	1	-7.03125	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20200206143000	http://dunyanews.tv/en/Pakistan/531387-Jamshed-Dasti-arrested-in-oil-tanker-crew-kidnapping-case
904209714	20200206	202002	2020	2020.0986	PER	LIMA	PER								COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-9.69696969696969	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20200206143000	https://www.crescent-news.com/on_the_wire/editors_pick/police-seek-man-wanted-in-connection-with-fatal-shootings/article_fbf36e06-0870-56ba-a9d2-00fda46ee99b.html
904209715	20200206	202002	2020	2020.0986	PHL	PHILIPPINE	PHL																		1	050	050	05	1	3.5	2	1	2	2.55102040816326	4	Bali On, Ormoc, Philippines	RP	RPE4	24258	11.0737	124.549	-2411253	0								4	Bali On, Ormoc, Philippines	RP	RPE4	24258	11.0737	124.549	-2411253	20200206143000	https://en.tempo.co/read/1304442/indonesia-fao-work-together-to-end-hunger
904209716	20200206	202002	2020	2020.0986	POL	WARSAW	POL																		1	036	036	03	1	4.0	9	1	9	0.314465408805036	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20200206143000	https://www.logisticsmiddleeast.com/35078-omnipack-launches-new-logistics-centres
904209717	20200206	202002	2020	2020.0986	POL	POLISH	POL								CUB	HAVANA	CUB								1	036	036	03	1	4.0	7	1	7	-1.98675496688741	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20200206143000	http://dunyanews.tv/en/WeirdNews/531367-Meet-Havana-therapy-dog-Polish-children-hospice
904209718	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	4	1	4	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209719	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	2	1	2	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209720	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								1	020	020	02	1	3.0	1	1	1	-6.46551724137931	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	20200206143000	https://sputniknews.com/middleeast/202002061078246158-hamas-spokesman-says-ramming-attack-on-israeli-soldiers-response-to-us-peace-plan/
904209721	20200206	202002	2020	2020.0986	PSE	WEST BANK	PSE								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	2	1	2	-10.4651162790698	4	Dolev, West Bank (general), West Bank	WE	WE00	68767	31.9167	35.1333	-794142	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Dolev, West Bank (general), West Bank	WE	WE00	68767	31.9167	35.1333	-794142	20200206143000	http://www.xinhuanet.com/english/2020-02/06/c_138761584.htm
904209722	20200206	202002	2020	2020.0986	PSE	WEST BANK	PSE								ISRCOP	ISRAEL	ISR					COP			0	090	090	09	2	-2.0	6	1	6	-7.09219858156029	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209723	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								SDN	SUDAN	SDN								0	040	040	04	1	1.0	2	1	2	-0.96153846153846	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20200206143000	https://www.alaraby.co.uk/english/news/2020/2/6/sudan-says-leader-made-no-promises-to-israel-pm
904209724	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								SDN	SUDAN	SDN								0	040	040	04	1	1.0	2	1	2	-0.96153846153846	1	Israel	IS	IS		31.5	34.75	IS	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20200206143000	https://www.alaraby.co.uk/english/news/2020/2/6/sudan-says-leader-made-no-promises-to-israel-pm
904209725	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								USA	WASHINGTON	USA								0	010	010	01	1	0.0	2	1	2	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209726	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								USA	WASHINGTON	USA								0	112	112	11	3	-2.0	2	1	2	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209727	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								USA	WASHINGTON	USA								0	112	112	11	3	-2.0	2	1	2	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209728	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-5.01432664756447	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	United States	US	US		39.828175	-98.5795	US	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20200206143000	https://www.breitbart.com/middle-east/2020/02/05/iran-supreme-leader-trump-foolish-peace-plan-will-die-before-he-does/
904209729	20200206	202002	2020	2020.0986	PSE	PALESTINIAN	PSE								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-5.01432664756447	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200206143000	https://www.breitbart.com/middle-east/2020/02/05/iran-supreme-leader-trump-foolish-peace-plan-will-die-before-he-does/
904209730	20200206	202002	2020	2020.0986	PSECOP	PALESTINIAN	PSE					COP			ISRCOP	ISRAELI	ISR					COP			0	090	090	09	2	-2.0	2	1	2	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209731	20200206	202002	2020	2020.0986	PSEGOV	PALESTINIAN	PSE					GOV			MED	SPOKESMAN						MED			0	010	010	01	1	0.0	1	1	1	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209732	20200206	202002	2020	2020.0986	PSEGOV	PALESTINIAN	PSE					GOV			PSE	PALESTINIAN	PSE								0	010	010	01	1	0.0	1	1	1	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209733	20200206	202002	2020	2020.0986	PSEGOV	PALESTINIAN	PSE					GOV			PSE	PALESTINIAN	PSE								0	112	112	11	3	-2.0	1	1	1	-7.09219858156029	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200206143000	https://www.haaretz.com/israel-news/.premium-suspected-shooting-attack-in-west-bank-settlement-israeli-army-says-1.8502448
904209734	20200206	202002	2020	2020.0986	PTY	POLITICIAN																			0	010	010	01	1	0.0	10	1	10	-2.13178294573644	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	0								4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20200206143000	https://bnn-news.com/latvian-ministry-to-request-riga-city-council-dismissal-legislative-act-s-expansion-210178
904209735	20200206	202002	2020	2020.0986	PTY	POLITICIAN																			0	071	071	07	2	7.4	10	1	10	-8.88157894736838	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	0								4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	20200206143000	https://www.aninews.in/news/national/general-news/special-court-dismisses-bail-plea-of-ex-j-k-mla-in-terror-funding-case20200206185101/
904209736	20200206	202002	2020	2020.0986	PTY	POLITICIAN																			0	0831	083	08	2	5.0	10	1	10	-7.62016412661196	5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	0								5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	20200206143000	https://www.modernghana.com/news/983253/ghanaians-are-overwhelmed-with-daily-emerging.html
904209737	20200206	202002	2020	2020.0986	PTY	PARTY LEADER																			1	161	161	16	4	-4.0	10	1	10	2.47524752475247	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200206143000	https://www.aninews.in/news/national/politics/jvm-expels-mla-pradeep-yadav-from-party20200206194158/
904209738	20200206	202002	2020	2020.0986	PTY	POLITICAL PARTY									BUS	OIL TANKER						BUS			1	1712	171	17	4	-9.2	1	1	1	-7.03125	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20200206143000	http://dunyanews.tv/en/Pakistan/531387-Jamshed-Dasti-arrested-in-oil-tanker-crew-kidnapping-case
904209739	20200206	202002	2020	2020.0986	PTY	POLITICAL PARTY									BUS	OIL TANKER						BUS			1	1712	171	17	4	-9.2	3	1	3	-7.03125	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	20200206143000	http://dunyanews.tv/en/Pakistan/531387-Jamshed-Dasti-arrested-in-oil-tanker-crew-kidnapping-case
904209740	20200206	202002	2020	2020.0986	PTY	POLITICAL PARTY									GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	5	1	5	4.11985018726592	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20200206143000	https://www.deseret.com/utah/2020/2/6/21125441/utah-lawmakers-to-look-at-combating-the-rising-cost-of-insulin
904209741	20200206	202002	2020	2020.0986	PTY	DEMOCRATIC PARTY									ROU	ROMANIA									1	040	040	04	1	1.0	2	1	2	0.9009009009009	4	Cotroceni, Romania (general), Romania	RO	RO00	25016	44.7833	24.9	-1157001	4	Cotroceni, Romania (general), Romania	RO	RO00	25016	44.7833	24.9	-1157001	4	Cotroceni, Romania (general), Romania	RO	RO00	25016	44.7833	24.9	-1157001	20200206143000	http://www.romaniapress.com/news=112458
904209742	20200206	202002	2020	2020.0986	PTY	DEMOCRATIC PARTY									USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	1.13452188006483	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20200206143000	https://www.nbcnews.com/news/asian-america/campaigns-ramp-asian-american-pacific-islander-voter-outreach-during-lunar-n1130771?cid=public-rss_20200206
904209743	20200206	202002	2020	2020.0986	PTY	POLITICIAN									USALEG	UTAH	USA					LEG			1	014	014	01	1	0.0	6	1	6	-7.18562874251497	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20200206143000	https://www.newsmax.com/politics/senate-trial/2020/02/06/id/952909/
904209744	20200206	202002	2020	2020.0986	REB	REBELLION						REB													1	042	042	04	1	1.9	90	1	10	-2.93333333333334	0								0								0								20200206143000	https://www.thewestonmercury.co.uk/news/xr-hand-card-to-north-somerset-council-opposing-bristol-airport-expansion-1-6501601
904209745	20200206	202002	2020	2020.0986	REB	REBELLION						REB													1	051	051	05	1	3.4	10	1	10	4.38095238095238	4	Dihua, Shaanxi, China	CH	CH26	13223	33.7233	110.206	-1903419	0								4	Dihua, Shaanxi, China	CH	CH26	13223	33.7233	110.206	-1903419	20200206143000	https://phys.org/news/2020-02-chinese-revolution-chronicled-western-cultural.html
904209746	20200206	202002	2020	2020.0986	REB	ARMED OPPOSITION GROUP						REB													0	070	070	07	2	7.0	2	1	2	-4.06976744186046	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20200206143000	https://www.msf.ie/article/syria-advancing-frontlines-and-mass-exodus-idlib
904209747	20200206	202002	2020	2020.0986	REB	REBEL						REB													1	190	190	19	4	-10.0	10	1	10	-3.86740331491713	3	Boone County, Arkansas, United States	US	USAR	AR009	36.3001	-93.1546	69897	0								3	Boone County, Arkansas, United States	US	USAR		36.3001	-93.1546	69897	20200206143000	https://harrisondaily.com/news/museum-musings-harrison-the-man-behind-the-name/article_4fd350ce-4839-11ea-a3d2-c727d18082d0.html
904209748	20200206	202002	2020	2020.0986	REB	ARMED OPPOSITION GROUP						REB			HLH	HOSPITAL						HLH			0	070	070	07	2	7.0	8	1	8	-4.06976744186046	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20200206143000	https://www.msf.ie/article/syria-advancing-frontlines-and-mass-exodus-idlib
904209749	20200206	202002	2020	2020.0986	REB	REBEL FORCE						REB			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	1	1	1	-2.28690228690229	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Uganda	UG	UG		2	33	UG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20200206143000	https://www.haaretz.com/israel-news/.premium-israel-sudan-secret-explosive-history-mossad-iran-saudi-arabia-khashoggi-1.8499125
904209750	20200206	202002	2020	2020.0986	REB	REBEL FORCE						REB			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	4	1	4	-2.28690228690229	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20200206143000	https://www.haaretz.com/israel-news/.premium-israel-sudan-secret-explosive-history-mossad-iran-saudi-arabia-khashoggi-1.8499125
